tag,name,nameColor,icon,trophies,rank,club,country_code
#JLULVU80,GersonJr2,0xffffffff,{'id': 28000616},63209,17,{'name': 'ŤĤĒ ØŊĔ'},AO
#PLVQPP0RJ,Fɪʀᴇˢᵈ🐍💚,0xff1ba5f5,{'id': 28000616},63147,18,{'name': 'ESPAÑATOP'},AO
#2PLYGQC9L,нолдик,0xffa2e3fe,{'id': 28000574},63015,19,{'name': 'Golden Crow'},AO
#8GQQR09Y9,무적❦(敵),0xffff8afb,{'id': 28000428},62850,20,{'name': 'RAVI'},AO
#9RCUV2CL2,༄Ɍáɨwén❤️‍🔥,0xffffffff,{'id': 28000439},62599,21,,AO
#8JUL8J2UG,malo49,0xffcb5aff,{'id': 28000400},62562,22,{'name': '🥵ГЛИНОМЕСЫ🥶'},AO
#8JU0CCUR,vicxtor,0xffcb5aff,{'id': 28000618},62406,23,{'name': 'V3 Master'},AO
#9UY0CY9Y0,QLS|DOMINA,0xffffffff,{'id': 28000296},61924,24,{'name': 'TᴀᴋᴇFɪʀᴇ🔥'},AO
#9PCL08L02,seven,0xffa8e132,{'id': 28000443},61897,25,{'name': 'Клуб для крутых'},AO
#8G080UV8,MANE,0xfff9c908,{'id': 28000390},61844,26,{'name': 'Los Rams'},AO
#98U9LRUQ9,☔FLEEK☔,0xffa2e3fe,{'id': 28000484},61790,27,{'name': 'Клуб:  #2YPRJVCY9'},AO
#JLUV9P20,EL TIGRE,0xffffffff,{'id': 28000258},61775,28,{'name': 'Galaxy Origin🪐'},AO
#2JPRGRU02,NIKi UP,0xff4ddba2,{'id': 28000136},61422,29,{'name': 'Bulgarian Stars'},AO
#8CLP9VP09,SK|Dreadwing♤,0xffffffff,{'id': 28000547},61330,30,{'name': '•Russia•'},AO
#9QL2UP9PY,Tiago 121,0xff1ba5f5,{'id': 28000170},61321,31,{'name': 'TEAM CHÓVIS'},AO
#P09RYC8U2,PcC|Quasar🌕,0xffffffff,{'id': 28000502},61300,32,{'name': 'PaPaS con ChOcO'},AO
#LU0LJRQL8,tt an1mania,0xffffce89,{'id': 28000123},61004,33,{'name': 'Кибер пупсы💪'},AO
#J8CUVJ9U,OF|GBzin,0xffffffff,{'id': 28000439},60931,34,{'name': 'Magic|Monkey’s'},AO
#PV2Q8JLPG,GM/JABIROKA,0xff1ba5f5,{'id': 28000494},60682,35,{'name': '⛩️BUC | CLUB ⛩️'},AO
#9LRQLV8LU,Devo👽,0xffff8afb,{'id': 28000023},60637,36,{'name': 'Crowbars'},AO
#9GPYC8PG2,|TDE| Brunø 🌑,0xffffffff,{'id': 28000023},60622,37,{'name': 'CABRITOS FC🐐'},AO
#8VUURLJR0,злой 223,0xffff8afb,{'id': 28000614},60447,38,"{'name': ""SYP4ik Team's""}",AO
#9PYRCG2VC,@YT_AVOKADO,0xffff8afb,{'id': 28000321},60375,39,{'name': 'Ａｖｋ|Ｅｓｐｏｒｔｓ🌹'},AO
#2RPGJY8VJ,РАШЕР,0xff4ddba2,{'id': 28000140},60302,40,{'name': '👑Шах'},AO
#9Y2GQR92Q,БРОЬ ГДАНИК🧌,0xfff9c908,{'id': 28000139},60173,41,{'name': 'The Imposters'},AO
#P9GJU2RQQ,JV NÒÓB,0xffcb5aff,{'id': 28000095},60148,42,{'name': 'Imperium X'},AO
#280QGJP9J,Oscar,0xffff9727,{'id': 28000455},59691,43,{'name': 'LIHKG'},AO
#QRCJCLJL,Møɍŧɨs MȺɇsŧɍøツ,0xff4ddba2,{'id': 28000304},59674,44,{'name': '🤍XOXO🤍'},AO
#YJJUYY2U,CM/ NAYA85HUGO,0xffcb5aff,{'id': 28000616},59639,45,{'name': 'SDD💥PUSH'},AO
#9L2RJQ0R,🇹🇷|ζ͜͡Efe,0xffffffff,{'id': 28000498},59628,46,{'name': 'GX|Esports 🤟'},AO
#2Y0YUYL9U,Night Wizard,0xffffce89,{'id': 28000483},59491,47,{'name': 'Bulgarian Stars'},AO
#82P2R0QV9,ProksuGamesYt,0xfff05637,{'id': 28000047},59256,48,{'name': 'Los Hombres'},AO
#VCUUJ92L,TF|PandEx,0xffffffff,{'id': 28000618},59040,49,{'name': 'Tropa do Farias'},AO
#PJYYY0PG,�݅݅݅݅݅݅݅݅݅݅݅݅݅݅,0xffff9727,{'id': 28000401},58827,50,{'name': 'جني كلاش'},AO
#P9RU20GJQ,zanx58,0xff4ddba2,{'id': 28000237},58612,51,{'name': 'ALPHABEASTS'},AO
#2LJ9LPJ22,⛩️ℳℯ𝒸𝒽𝒶|ℬ𝒮,0xffcb5aff,{'id': 28000527},58521,52,{'name': 'Silver Gold'},AO
#PYV8PLUVU,DrageYT😈,0xff1ba5f5,{'id': 28000296},58515,53,{'name': 'Bonwards'},AO
#PLJLRG29R,Боец,0xffffffff,{'id': 28000210},58433,54,{'name': '𝐅𝐎𝐑𝐁𝐄𝐒'},AO
#Q9P9GLCU8,Боец,0xfff9c908,{'id': 28000296},58397,55,{'name': 'дай леги хромы'},AO
#PVCJJQGPR,TGR | granite,0xfff05637,{'id': 28000512},58362,56,{'name': 'tigrefamilly'},AO
#2PL0QLGCV,SR_Eunlove❣️,0xffa2e3fe,{'id': 28000175},58310,57,{'name': '<c8>SeopRu</c>'},AO
#QUVG2CRL,Attractive,0xffcb5aff,{'id': 28000280},58205,58,{'name': 'Avengers'},AO
#9YJV9VG28,TI | Sysent,0xfff9c908,{'id': 28000393},58104,59,{'name': 'brawl flood'},AO
#8VRLGJJVR,✓✓✓✓✓✓,0xffcb5aff,{'id': 28000492},57973,60,{'name': 'X|STREAM'},AO
#99QU89QCJ,Piзdaliz Лëша,0xffcb5aff,{'id': 28000534},57914,61,{'name': 'RNB club'},AO
#8LQR2C2,✌🏼Death✌🏼,0xfff05637,{'id': 28000278},57883,62,{'name': 'SABAMOS MUITO'},AO
#PL9JYJP,towa,0xffcb5aff,{'id': 28000310},57727,63,{'name': 'てけてけ'},AO
#LL0QP09R,MVP SOLDIER,0xff4ddba2,{'id': 28000610},57646,64,{'name': '🍆LUDACI🔞'},AO
#2CU0R8RCL,☘️CLEVER☘️,0xffffffff,{'id': 28000497},57604,65,{'name': 'Едгарстан💜'},AO
#PJL00QGLQ,SW|Xecutioner,0xffcb5aff,{'id': 28000156},57572,66,{'name': '🐄💨'},AO
#P9URLCPYY,PT|BROS👿👿,0xffff9727,{'id': 28000296},57431,67,{'name': 'Tozinillos B.S'},AO
#GCUVVCY9,Mega pró master,0xffcb5aff,{'id': 28000608},57341,68,{'name': '🔌380VoLtS'},AO
#2GV0YPGGR,bob,0xffffffff,{'id': 28000142},57306,69,{'name': 'Kara‘s Krieger'},AO
#8JLQ8PVGQ,тима,0xfff9c908,{'id': 28000547},57244,70,{'name': 'MegaPegGrinders'},AO
#98V0JGGL2,CheetoCat,0xffffce89,{'id': 28000077},57060,71,,AO
#9CYGPCYY2,被鞥｜witchblade💘,0xffffffff,{'id': 28000000},57022,72,,AO
#29R0LVUG0,gigiberto,0xffa8e132,{'id': 28000373},56972,73,{'name': 'chocomilk XD'},AO
#L9GUPQCLJ,J҉𝖚𝕄𝖆ᵏⁱˡˡyou,0xffcb5aff,{'id': 28000610},56949,74,{'name': 'Pamuk~Beppe💞'},AO
#RGV8UYJ,Rafael M,0xfff9c908,{'id': 28000488},56755,75,{'name': 'ŁƁ|ĄƁ§ØĻÜŢ🖤'},AO
#2PPUCQCGL,Zlata😼,0xfff05637,{'id': 28000092},56679,76,{'name': '🥀eXotic/eSport'},AO
#L9PPLUJQV,SunnyD,0xffcb5aff,{'id': 28000262},56602,77,{'name': 'TrappedRooms'},AO
#2UPRLR2J2,乇| 𝑹օ∂𝗿ı🌹,0xff4ddba2,{'id': 28000140},56541,78,{'name': 'NANI ESPORTS D2'},AO
#2Q0UJP9P2,🇰🇷국민의 정부🇰🇷,0xff1ba5f5,{'id': 28000557},56445,79,{'name': '갱스터단'},AO
#2PYCJGJ8C,FYT|Gesel,0xffffffff,{'id': 28000000},56399,80,{'name': '⛩️RONDLsquad'},AO
#RPGC9J2R,батюшка,0xffcb5aff,{'id': 28000339},56158,81,{'name': 'ПОТНИНЬКИЕ😰'},AO
#8RG8VC02G,Tesako,0xffffffff,{'id': 28000280},55973,82,{'name': 'DenTol'},AO
#L00Y0UJ0,nein,0xffa2e3fe,{'id': 28000221},55931,83,{'name': 'Doug🔛🔝'},AO
#9RRV8V9C,gianbiscotto,0xffffce89,{'id': 28000432},55867,84,{'name': 'W Bertodemente'},AO
#P9VL8G092,HNK|Kīłər Manø,0xfff9c908,{'id': 28000262},55842,85,{'name': 'TEAM IL🎗️'},AO
#P0RUV29GU,maneler,0xff4ddba2,{'id': 28000037},55780,86,{'name': 'MidNight🌑'},AO
#P02PLPCCP,Владюшик,0xffcb5aff,{'id': 28000453},55758,87,{'name': 'lemon'},AO
#9QUPUQ0J,FR|luca™️,0xfff05637,{'id': 28000360},55690,88,,AO
#9Y28G2RQP,Nabatiik,0xffffffff,{'id': 28000565},55651,89,{'name': 'Star Team'},AO
#9QLPGC2U,ST|Saninka,0xffff9727,{'id': 28000222},55626,90,{'name': 'legemdarios'},AO
#L0G20Y0RJ,幽灵盒|Laz ❦⸙,0xffcb5aff,{'id': 28000508},55622,91,,AO
#2JU0LRYG,junior r Martin,0xffa2e3fe,{'id': 28000406},55482,92,{'name': 'loko é pouco'},AO
#8PYPY2YGV,❄|Sprout?|💙,0xfff05637,{'id': 28000374},55368,93,{'name': 'Oken|Backsports'},AO
#RCQC8VJR,Ismaeld20,0xffa2e3fe,{'id': 28000291},55321,94,{'name': '<c7>BRA</c>WL 5'},AO
#2JQJ28029,нубик донос❤️,0xffffffff,{'id': 28000242},55319,95,{'name': 'огонёк'},AO
#89PL098JY,Hectemort,0xff1ba5f5,{'id': 28000134},55296,96,{'name': 'CHILL E-SPORT🏝'},AO
#8U8GPRCQC,ÃĤϻÃĎ,0xffcb5aff,{'id': 28000225},55286,97,"{'name': '""🦋"" ༻'}",AO
#28VQULPRR,ᴵᴬᴹG͜͡𝖍ѻ𝚜Ե|¹⁷,0xfff05637,{'id': 28000272},55258,98,{'name': 'TeamHelbon'},AO
#P92PYPPJR,МАЙНКРАФТ ТОП:),0xffa8e132,{'id': 28000609},55163,99,{'name': 'DonFPS'},AO
#Y8PQQR8GR,zynox87,0xff4ddba2,{'id': 28000618},55095,100,{'name': 'Composed Glory'},AO
#2JQU8YCCU,Joãopro107,0xffa2e3fe,{'id': 28000398},55087,101,{'name': '《BS|Legends™⛩️》'},AO
#2GQPY8P08,Josiaselmast_YT,0xffff9727,{'id': 28000267},55080,102,{'name': 'La Lucarioneta'},AO
#90LY8LGCC,СПИДРАН40к.,0xfff9c908,{'id': 28000401},55072,103,{'name': '⛩️BC/Family⛩️'},AO
#Y9YC88QUU,[ЖМЫХ]DEDSEK,0xffa2e3fe,{'id': 28000296},55067,104,{'name': '❤️LeDi_LoVe❤️3'},AO
#JQY9QJ0L,EMA,0xff4ddba2,{'id': 28000523},55057,105,{'name': 'ᵈʳⁱᵖᵖʸ☔️|Unit𖤍'},AO
#29RV0UVQ8,大師兄,0xff4ddba2,{'id': 28000371},55019,106,{'name': 'Pocky大軍'},AO
#92VR2QL8,SD|🍪PoN4itO🤍,0xffcb5aff,{'id': 28000018},54983,107,{'name': 'дворовая лига'},AO
#Q22GY8VJG,ℌ𝔈ℜ𝔒,0xff1ba5f5,{'id': 28000574},54954,108,{'name': 'SK|Team'},AO
#QP0LJJLLC,maть_v_каnaве,0xffff8afb,{'id': 28000419},54944,109,{'name': 'PTERODAKTYLE🦅'},AO
#Q9VG2LY,TF|Vitin_vvv,0xffffffff,{'id': 28000170},54909,110,{'name': 'Bad Randoms'},AO
#2Q2Y9LGYC,[Легенда] Леон,0xffa8e132,{'id': 28000602},54855,111,{'name': '$ecret Empire'},AO
#2UUYYGVV8,пипидастр,0xffcb5aff,{'id': 28000456},54851,112,{'name': '⛩️喧嘩の伝説 ⛩️'},AO
#2JLLRUP20,nico,0xff1ba5f5,{'id': 28000401},54790,113,{'name': 'moncadenses'},AO
#8J0L9V2RR,сам прихожу,0xfff05637,{'id': 28000450},54637,114,{'name': '<c9>Red</c>Bull'},AO
#L828LGQC0,NaVi]MMa,0xffcb5aff,{'id': 28000065},54603,115,{'name': 'Пара обуви'},AO
#PV2L2P8JG,SUPERCELL,0xfff05637,{'id': 28000566},54602,116,,AO
#92QCRY9V,𝑾𝑺|𝖘𝖆𝖉⁷²☄️,0xffcb5aff,{'id': 28000594},54535,117,{'name': 'ぼ|ℂ𝕠𝕞𝕖𝕥𝕒ツ☄'},AO
#ULVRRV8J,(BBZ) FiercexD,0xffcb5aff,{'id': 28000481},54449,118,{'name': 'SH|League'},AO
#QQ8GQC2G,Jack Sparrow,0xff4ddba2,{'id': 28000618},54401,119,{'name': 'DarkDragons'},AO
#UJ88LYJC,kolar628,0xffa2e3fe,{'id': 28000469},54372,120,{'name': 'YT:ESKUBE1'},AO
#2QGYL982G,🗽|𝐗𝐲ᴏ𝕫𝕫❦,0xffffffff,{'id': 28000399},54344,121,{'name': 'Im<c5>Xyozz</c>'},AO
#99G2YJ8C0,психодайджест,0xffff9727,{'id': 28000499},54339,122,,AO
#G0RC00GL,DragonBoy,0xff1ba5f5,{'id': 28000616},54150,123,{'name': 'Bulgarian Stars'},AO
#8099CVGRP,DeapPies,0xffff9727,{'id': 28000618},54083,124,{'name': 'NoLimit'},AO
#P0J0VU2LU,$h@doW 0f De@tH,0xffcb5aff,{'id': 28000129},54059,125,{'name': 'RANGERS TEAM'},AO
#2VJRR2J9J,𝘚𝘒 | 𝘠𝘙𝘟🥀,0xffcb5aff,{'id': 28000135},54012,126,,AO
#PYY8JQ8LY,Skepta,0xffffffff,{'id': 28000478},53972,127,{'name': 'coco'},AO
#QVRUQQY2,Brawl Pozzi,0xff4ddba2,{'id': 28000495},53940,128,{'name': 'КАТЯРА И БАРСИК'},AO
#9LL02JRQY,PALA4,0xffffffff,{'id': 28000023},53900,129,{'name': 'FFIMarzffacss'},AO
#2Y9GPJU8C,AdEkVaT,0xffff9727,{'id': 28000614},53810,130,{'name': 'Клан Аякаси'},AO
#PYV0VJP9Q,北部北部,0xffffce89,{'id': 28000041},53807,131,{'name': '嗶嗶愛好者團'},AO
#PJU2L8LVR,[Бан] Роман,0xffff9727,{'id': 28000492},53792,132,,AO
#Y9YYLLG8Y,ⁱᵃᵐ|ℍσ𐌽ẓ𝔦x𒆜,0xffffce89,{'id': 28000574},53772,133,{'name': 'Čeští profíci'},AO
#90YL9UGC2,JB|𝓃𝒾𝒸,0xffcb5aff,{'id': 28000610},53755,134,{'name': 'YT| Paul bs 100'},AO
#9928VLYJQ,神|𝐼𝑏𝑜🥀,0xff4ddba2,{'id': 28000494},53723,135,{'name': 'the shadows'},AO
#VLCPYPGR,HermanoDePlomo,0xff1ba5f5,{'id': 28000594},53695,136,,AO
#9JYP00VL8,『𝐆𝐀𝐆𝐎』,0xffffffff,{'id': 28000305},53648,137,,AO
#YCRVLRQV2,Jonny,0xff1ba5f5,{'id': 28000012},53618,138,{'name': 'R30🤟🤟'},AO
#9U2V98GCR,ザ-カーʀᴀᴅ𝟷ᴛᴏɴᴇ ♡,0xff1ba5f5,{'id': 28000019},53606,139,{'name': '⚡Медведи ⚡'},AO
#9Y990R9LG,ErikMrk,0xffffffff,{'id': 28000499},53603,140,{'name': 'Skibidi Esports'},AO
#Y2L2CPL09,MaxPax2008,0xffffffff,{'id': 28000294},53602,141,{'name': 'ПОКАЗ СКИНОВ👻'},AO
#P88U0VGJ9,FS|卂尺ㄒ!,0xffff8afb,{'id': 28000613},53504,142,{'name': '<c7>StarsS</c>'},AO
#8G0C2LV88,曖昧|KristaL 💎,0xffffffff,{'id': 28000000},53334,143,{'name': 'клуб бебра'},AO
#88PPPY88C,NCN | isle💧,0xffffffff,{'id': 28000095},53326,144,{'name': '하나'},AO
#8YYQ9YPYV,🀄ZGORT🀄,0xffffffff,{'id': 28000435},53280,145,,AO
#2VCUQ0QR8,Кирик Про,0xfff9c908,{'id': 28000497},53268,146,{'name': 'The Last Push'},AO
#CGR2J0QY,TTM|Pantuzz🦅,0xff1ba5f5,{'id': 28000305},53265,147,{'name': 'Off Online'},AO
#9PLLLCLLV,¥LH Gamer¥,0xfff9c908,{'id': 28000453},53233,148,{'name': 'STAR PUSH BR'},AO
#8YGGLYC8U,ᵠJⷦoͦnⷦdͦa̾ᵠ🥥,0xffffffff,{'id': 28000440},53186,149,,AO
#VVCQ29P8,LiamLV,0xffa8e132,{'id': 28000494},53165,150,{'name': 'triple monstre'},AO
#PVU8UL0V0,ΠÆRÆÑÓIK 🦆,0xffffffff,{'id': 28000000},53134,151,{'name': 'RiseToTheStars'},AO
#8QUJ8GGVU,Pumpkim,0xffcb5aff,{'id': 28000377},53043,152,{'name': 'Anti-lerdos'},AO
#Y0RUG2RP9,𝐆𝐔𝐓𝐀𝐑𝐎ᵏˢᵃ,0xffff9727,{'id': 28000023},52914,153,{'name': '<c3>zoro|</c>☠️'},AO
#2L0C9QYQL,ᴳᵒᵈMâX🥀,0xfff9c908,{'id': 28000497},52886,154,{'name': 'Unreable'},AO
#9PP99QRYV,𝒇ιии _ℓι𝒇є🥀,0xff4ddba2,{'id': 28000140},52839,155,{'name': 'Qwertzz'},AO
#28U22YPGY,el simo,0xff1ba5f5,{'id': 28000170},52800,156,,AO
#9LLVJQRCC,snake venom,0xff4ddba2,{'id': 28000341},52781,157,{'name': 'Team Legends2.0'},AO
#9RLV0CCYU,無限大🤍𝙇𝙚𝙍𝙤𝙉,0xffffffff,{'id': 28000273},52731,158,{'name': '店はもちろんnaughty'},AO
#8LYC20CUY,AM l mohamed77,0xffcb5aff,{'id': 28000556},52720,159,{'name': 'tulipas'},AO
#PLU8PP00,BBL | Fallen,0xffcb5aff,{'id': 28000321},52706,160,{'name': 'BBL | Esports'},AO
#8PLJLUPV2,CM |D. Ace,0xffffffff,{'id': 28000501},52690,161,{'name': 'La Piraterie ⚓️'},AO
#Y8VYGP2YQ,-♛𝓫𝓪𝓼𝓽𝓲♛-,0xfff9c908,{'id': 28000446},52650,162,{'name': 'Die alten Säcke'},AO
#GG0LJ2V2,ㅇㅇㅅ,0xff1ba5f5,{'id': 28000015},52623,163,{'name': '한국브롤러'},AO
#8LUCG8RJ2,✨вов4ик✨,0xffa8e132,{'id': 28000569},52602,164,{'name': 'призрак ночи'},AO
#90VVJ2P0Q,𝙻𝚘𝚝𝚝𝚎𝚛シ︎,0xffffffff,{'id': 28000618},52486,165,{'name': 'NightGlare🌳'},AO
#2LL8YQUYL,黒神,0xffcb5aff,{'id': 28000569},52471,166,{'name': '🥊はじめの一歩🥊'},AO
#8VL2GQ0C8,Niltonlord88,0xffa2e3fe,{'id': 28000129},52183,167,{'name': 'AURA DO DRAGÃO'},AO
#P2LV8PJ0J,Marcos,0xfff9c908,{'id': 28000342},52162,168,{'name': 'formidable JR'},AO
#8VQPY09V8,СЕМЯПРО,0xffa2e3fe,{'id': 28000420},52142,169,{'name': '<c2>DT|Drux</c>'},AO
#PU20LPC89,⛩️|M1SHA,0xffffffff,{'id': 28000527},52135,170,{'name': 'FR_TEAM'},AO
#Q2LRPR0,Marwann,0xff4ddba2,{'id': 28000344},52128,171,{'name': 'Zinzin Land'},AO
#P8L22CGJP,𝒜𝐵𝒮𝒜𝐿𝒰𝒯,0xffffffff,{'id': 28000278},52126,172,{'name': 'SporeCorp'},AO
#9GCU9UQU0,Санёк,0xff1ba5f5,{'id': 28000569},52100,173,{'name': '🔥|Avengers |🔥'},AO
#29GCUGGYQ,BS|☔ᴋɪʟʟᴇʀ ᶫᵒᵛᵉ,0xffffffff,{'id': 28000441},52096,174,{'name': 'СП5'},AO
#2G90V9GP2,៚wɪzαrd❄⚡,0xfff05637,{'id': 28000497},52072,175,{'name': 'Madruga|BSC'},AO
#JV0YYQR2,Elvis,0xffcb5aff,{'id': 28000041},51963,176,{'name': 'Nuggets'},AO
#9PPPURU,亗ᶦ ᵃᵐɪɴᴄᴏᴍɪɴɢ♛ツ,0xffff8afb,{'id': 28000576},51954,177,{'name': 'Clube #2UUU0YY2V'},AO
#88209YV0J,Willie#1🦋,0xff1ba5f5,{'id': 28000393},51931,178,{'name': 'purple pros'},AO
#P298CGRUC,™Sorry NooB™,0xffcb5aff,{'id': 28000612},51912,179,{'name': '香港人'},AO
#9CJR8RVCG,Tͥoxͣiͫc ͣFᵍiͦn,0xffffffff,{'id': 28000047},51908,180,{'name': 'Wintrader=🌈'},AO
#YYU8JCJJR,🫧🫧XENK🫧🫧,0xfff9c908,{'id': 28000570},51885,181,{'name': 'Horizon'},AO
#22L2RGGVP,yigit,0xffff9727,{'id': 28000145},51884,182,,AO
#UR8QQC89,Flaminox,0xffffffff,{'id': 28000168},51834,183,{'name': 'Heart Angeles🩸'},AO
#8U92CJ0JP,Eduardo Games,0xfff9c908,{'id': 28000545},51819,184,{'name': 'Nø\u205fᴱᵃˢᵞ'},AO
#90J9LP9LP,抽~抽~抽Go！,0xfff9775d,{'id': 28000479},51747,185,{'name': '隨便玩就好'},AO
#Y929RQR8R,IM | DINO,0xfff05637,{'id': 28000138},51742,186,{'name': 'what the skib'},AO
#2GLU92JU,ti1an,0xffa2e3fe,{'id': 28000616},51729,187,{'name': '💘This Elita 💘'},AO
#RJ2VV8RL,Gn Leonidas,0xfff9c908,{'id': 28000420},51712,188,{'name': '6/B Browl Stars'},AO
#PV2Y2P008,Боец,0xff1ba5f5,{'id': 28000421},51667,189,{'name': 'Mega Warriors'},AO
#GYP00QG,DANIL TOP4IK,0xff4ddba2,{'id': 28000136},51650,190,{'name': 'GYM Academy'},AO
#LCRV2YYGC,muller あ,0xffa2e3fe,{'id': 28000262},51643,191,{'name': 'BB | BAD BOYS'},AO
#99888UPGV,Furkan bi sal,0xffa8e132,{'id': 28000528},51624,192,{'name': 'KNE/eSportS'},AO
#28Q2P08C0,STRÃWBERRY,0xffcb5aff,{'id': 28000330},51610,193,{'name': 'SHINING STARS'},AO
#PCGR0V0L0,Defon,0xff1ba5f5,{'id': 28000023},51595,194,,AO
#22R9YL9VL,[ПОТ]alukard,0xfff9775d,{'id': 28000296},51594,195,{'name': 'PsychoCynetic👹'},AO
#L2V0YUVLV,ᵒᵖ|ㄒ尺|ㄥㄖㄥシ︎,0xff1ba5f5,{'id': 28000574},51583,196,{'name': 'Чулки Алены😎🥵'},AO
#20828YQJ0,андрей топ,0xfff05637,{'id': 28000014},51567,197,{'name': 'Fright'},AO
#YPPLL092G,Gars,0xffcb5aff,{'id': 28000004},51521,198,{'name': 'Elite Squad⚔️🌪'},AO
#LGUR2PVPJ,TotallyNotTimon,0xffcb5aff,{'id': 28000023},51501,199,{'name': 'SHIELD BE'},AO
#2P2YPYPRL,jocker013,0xff4ddba2,{'id': 28000019},51470,200,{'name': 'дворец'},AO
#LJJ22Y8V,łepkor🌹,0xfff9c908,{'id': 28000594},83911,1,{'name': 'Desire to Live'},BJ
#YJ2JPLRJY,Shu🖤 Korenai👻,0xfff05637,{'id': 28000498},71280,2,{'name': 'Top 1 of Eesti'},BJ
#2U8CPVYR8,meowsankss?,0xffffce89,{'id': 28000296},70000,3,{'name': 'Unknown1'},BJ
#2QYVCR9GQ,亲|ζ͜͡𝑲𝒆𝒓𝒆𝒎,0xffcb5aff,{'id': 28000299},68597,4,{'name': '<c0>Dulcet</c>🍷'},BJ
#2JCYRVR80,ggggg,0xffff8afb,{'id': 28000563},67391,5,{'name': '브롤 고수 들어와!'},BJ
#8URL8UQG9,龙 |𝐴𝑦𝑚𝑎𝑛🍃,0xff4ddba2,{'id': 28000019},66547,6,{'name': 'RUSH FR'},BJ
#U0PYP8Y,SkuLL,0xffffffff,{'id': 28000126},66342,7,{'name': 'CHRONOS'},BJ
#90UQPCPUQ,CRY|MOHSEN,0xff1ba5f5,{'id': 28000096},65062,8,{'name': 'Ti|URANIUM⁹²'},BJ
#2099Y2VCC,хикка 👅 약점,0xff1ba5f5,{'id': 28000576},64068,9,{'name': 'MEGABOOM'},BJ
#99YL88VRL,🦊_Tails_🦊,0xffff9727,{'id': 28000262},62953,10,{'name': 'Lũnár Śtárś ✨'},BJ
#82JGL8RYL,I'm NOOB,0xffffffff,{'id': 28000402},61786,11,{'name': 'ᶜˡᵃˢˢ'},BJ
#28QGVCQP2,Heimssきゆうキャ🤍,0xffffffff,{'id': 28000150},61516,12,{'name': '🌴Palmower🌴'},BJ
#CL8QUP9L,PRO ELA,0xffffce89,{'id': 28000401},61328,13,{'name': 'Astralis'},BJ
#LC9CQR28,🥀及𝑎Ð𝖇𝒐𝑎®沒,0xff1ba5f5,{'id': 28000156},60906,14,{'name': 'VenChi'},BJ
#2PQPC0V88,[xxo]_łøkęr1071,0xffa2e3fe,{'id': 28000175},60036,15,,BJ
#99UV9U0LU,kopo4otos,0xffcb5aff,{'id': 28000569},59684,16,{'name': 'Клуб:  #P88P88C8'},BJ
#PYQYYGRG2,КАКАО БОБ,0xfff05637,{'id': 28000023},58391,17,{'name': 'Reborn Dynasty'},BJ
#Y2G0JV80G,ψ︎Cruciferyψ︎,0xffff8afb,{'id': 28000138},57732,18,{'name': 'Code Tom'},BJ
#P899GVUJV,ぁ|ToxicVenom👾↯,0xffffffff,{'id': 28000014},57216,19,{'name': 'Astro eSports'},BJ
#8VQVRCR0J,PROTÜRK,0xffff9727,{'id': 28000169},57060,20,{'name': 'TRX | EsportS �'},BJ
#2JULJQLC0,_Ahmèt❤🔥,0xffcb5aff,{'id': 28000278},56865,21,{'name': '<c0>Dulcet</c>🍷'},BJ
#YUYU8JQCL,Destroc,0xfff9775d,{'id': 28000562},56567,22,{'name': 'CHRONOS'},BJ
#YQQG2GY82,Xolo🃏,0xfff05637,{'id': 28000496},56050,23,{'name': 'Fairytail'},BJ
#P9QJCCYU8,Лев,0xffffffff,{'id': 28000210},55813,24,{'name': '👻Snowy🖤'},BJ
#PY8LRP2CG,🥀Nintendo🌀,0xffffffff,{'id': 28000470},55665,25,{'name': 'отчим осла'},BJ
#9PJUY22PU,шо/\ош,0xffcb5aff,{'id': 28000355},55525,26,{'name': 'Mооn Wallace'},BJ
#98LJ20GR,ヴィカArsikk👅,0xffffffff,{'id': 28000132},55046,27,{'name': 'Skm Chuck'},BJ
#CY0QRGP2,pig,0xfff9c908,{'id': 28000158},54879,28,{'name': 'Drip Nation'},BJ
#LRCCUQ0LU,Jojohnt,0xfff05637,{'id': 28000447},54591,29,{'name': 'CHRONOS'},BJ
#YJLVG2GG,Dimantos,0xff1ba5f5,{'id': 28000076},54487,30,{'name': 'xxsylexka'},BJ
#P9URCP2L0,◦𝑇𝐸𝐴𝑅𝑆🥥,0xff4ddba2,{'id': 28000618},54358,31,{'name': 'NightRaid 🌌'},BJ
#Y9LQG00G2,Dream859147,0xff1ba5f5,{'id': 28000141},54310,32,{'name': 'Barbie Team'},BJ
#PRQP0Q0P8,ζ͜͡Fenix🩸👹,0xffffffff,{'id': 28000262},54224,33,{'name': '<c0>Dulcet</c>🍷'},BJ
#9QJCUQ82J,鞥|Mononoke🌌,0xfff05637,{'id': 28000399},54036,34,{'name': '舞SoulSq🌆'},BJ
#8YCYJ9QPJ,CryingMasta,0xffffffff,{'id': 28000555},53986,35,{'name': 'CHRONOS'},BJ
#9R9JQRP0C,『OGC|BOBLE😍』,0xff4ddba2,{'id': 28000534},53857,36,{'name': '<c7>OGC|BOB</c>'},BJ
#P0CVCCVLL,Dawidmpm_yt,0xffffffff,{'id': 28000182},53086,37,{'name': 'PolandGamers'},BJ
#2CQGQQVLQ,Raizen,0xffff9727,{'id': 28000483},52990,38,{'name': 'CHRONOS'},BJ
